Date,Close_TSLA,High_TSLA,Low_TSLA,Open_TSLA,Volume_TSLA,Sentiment,Unnamed: 7
2024-11-20,342.0299987792969,346.6000061035156,334.29998779296875,345.0,66340700.0,0.1920732399448752,
2024-11-21,339.6400146484375,347.989990234375,335.2799987792969,343.8099975585937,58011700.0,0.0192154673859477,
2024-11-22,352.5599975585937,361.5299987792969,337.70001220703125,341.0899963378906,89140700.0,0.0296529208620389,
2024-11-25,338.5899963378906,361.9299926757813,338.20001220703125,360.1400146484375,95890900.0,0.2993394546210766,
2024-11-26,338.2300109863281,346.9599914550781,335.6600036621094,341.0,62295900.0,0.2495356826111674,
2024-11-27,332.8900146484375,342.54998779296875,326.5899963378906,341.79998779296875,57896400.0,-0.9516225947688024,
2024-11-29,345.1600036621094,345.45001220703125,334.6499938964844,336.0799865722656,37167600.0,0.7895877367506424,
2024-12-02,357.0899963378906,360.0,351.1499938964844,352.3800048828125,77986500.0,0.1089058892490963,
2024-12-03,351.4200134277344,355.69000244140625,348.20001220703125,351.79998779296875,58267200.0,0.2986684596786896,
2024-12-04,357.92999267578125,358.1000061035156,348.6000061035156,353.0,50810900.0,0.0263995503385861,
2024-12-05,369.489990234375,375.4299926757813,359.5,359.8699951171875,81403600.0,-0.4017400651549299,
2024-12-06,389.2200012207031,389.489990234375,370.7999877929688,377.4200134277344,81455800.0,0.3560873338331778,
2024-12-09,389.7900085449219,404.7999877929688,378.010009765625,397.6099853515625,96359200.0,-0.3068342829744021,
2024-12-10,400.989990234375,409.7300109863281,390.8500061035156,392.6799926757813,97563600.0,0.0226220842450857,
2024-12-11,424.7699890136719,424.8800048828125,402.3800048828125,409.7000122070313,104287600.0,0.4184337854385376,
2024-12-12,418.1000061035156,429.2999877929688,415.0,424.8399963378906,87752200.0,-0.3554250244051218,
2024-12-13,436.2300109863281,436.2999877929688,415.7099914550781,420.0,89000200.0,-0.5066308928653598,
2024-12-16,463.0199890136719,463.1900024414063,436.1499938964844,441.0899963378906,114083800.0,-0.3199054226279259,
2024-12-17,479.8599853515625,483.989990234375,457.510009765625,475.8999938964844,131223000.0,0.0179531536996364,
2024-12-18,440.1300048828125,488.5400085449219,427.010009765625,466.5,149340800.0,-0.9564142214755216,
2024-12-19,436.1700134277344,456.3599853515625,420.0199890136719,451.8800048828125,118566100.0,-0.24644610658288,
2024-12-20,421.05999755859375,447.0799865722656,417.6400146484375,425.510009765625,132216200.0,0.5961053060988585,
2024-12-23,430.6000061035156,434.510009765625,415.4100036621094,431.0,72698100.0,0.0120349197338024,
2024-12-24,462.2799987792969,462.7799987792969,435.1400146484375,435.8999938964844,59551800.0,0.8243469328929981,
2024-12-26,454.1300048828125,465.3299865722656,451.0199890136719,465.1600036621094,76366400.0,-0.3934852133194605,
2024-12-27,431.6600036621094,450.0,426.5,449.5199890136719,82666800.0,0.0244630879412094,
2024-12-30,417.4100036621094,427.0,415.75,419.3999938964844,64941000.0,-0.0974638968085249,
2024-12-31,403.8399963378906,427.9299926757813,402.5400085449219,423.7900085449219,76825100.0,-0.2759216977283358,
2025-01-02,379.2799987792969,392.7300109863281,373.0400085449219,390.1000061035156,109710700.0,-0.2171891536563635,
2025-01-03,410.4400024414063,411.8800048828125,379.4500122070313,381.4800109863281,95423300.0,0.0802254695445299,
2025-01-06,411.0499877929688,426.4299926757813,401.7000122070313,423.2000122070313,85516500.0,0.04964355006814,
2025-01-07,394.3599853515625,414.3299865722656,390.0,405.8299865722656,75699500.0,-0.052304221317172,
2025-01-08,394.9400024414063,402.5,387.3999938964844,392.9500122070313,73038800.0,-0.4160584155470133,
2025-01-10,394.739990234375,399.2799987792969,377.2900085449219,391.3999938964844,62287300.0,-0.2604513332868616,
2025-01-13,403.30999755859375,403.7900085449219,380.0700073242188,383.2099914550781,67580500.0,-0.5999953771630923,
2025-01-14,396.3599853515625,422.6400146484375,394.5400085449219,414.3399963378906,84565000.0,-0.8325524919976791,
2025-01-15,428.2200012207031,429.7999877929688,405.6600036621094,409.8999938964844,81375500.0,0.5355938461919626,
2025-01-16,413.8200073242188,424.0,409.1300048828125,423.489990234375,68335200.0,-0.277723657588164,
2025-01-17,426.5,439.739990234375,419.75,421.5,94991400.0,0.6400495121876398,
2025-01-21,424.0700073242188,433.2000122070313,406.30999755859375,432.6400146484375,87320900.0,0.0303796796749035,
2025-01-22,415.1099853515625,428.0,414.5899963378906,416.80999755859375,60963300.0,0.3382256608456373,
2025-01-23,412.3800048828125,420.7300109863281,408.9500122070313,416.05999755859375,50690600.0,0.4002439311395089,
2025-01-24,406.5799865722656,418.8800048828125,405.7799987792969,414.4500122070313,56427100.0,0.2056872180352608,
2025-01-27,397.1499938964844,406.6900024414063,389.0,394.7999877929688,58125500.0,-0.6313048199129602,
2025-01-28,398.0899963378906,400.5899963378906,386.5,396.9100036621094,48910700.0,0.0918797388051946,
2025-01-29,389.1000061035156,398.5899963378906,384.4800109863281,395.2099914550781,68033600.0,-0.2186570269986987,
2025-01-30,400.2799987792969,412.5,384.4100036621094,410.7799987792969,98092900.0,0.1738183243821064,
2025-01-31,404.6000061035156,419.989990234375,401.3399963378906,401.5299987792969,83283600.0,0.2626535917321841,
2025-02-03,383.6799926757813,389.1700134277344,374.3599853515625,386.6799926757813,93732100.0,-0.2803033065671722,
2025-02-04,392.2099914550781,394.0,381.3999938964844,382.6300048828125,57072200.0,-0.6445382867629329,
2025-02-05,378.1700134277344,388.3900146484375,375.5299987792969,387.510009765625,57223300.0,0.053254145818452,
2025-02-06,374.3200073242188,375.3999938964844,363.1799926757813,373.0299987792969,77918200.0,-0.6400758509213725,
2025-02-07,361.6199951171875,380.5499877929688,360.3399963378906,370.1900024414063,70298300.0,-0.652940470414857,
2025-02-10,350.7300109863281,362.7000122070313,350.510009765625,356.2099914550781,77514900.0,0.0700711878016591,
2025-02-11,328.5,349.3699951171875,325.1000061035156,345.79998779296875,118543400.0,-0.232621912844479,
2025-02-12,336.510009765625,346.3999938964844,329.1199951171875,329.94000244140625,105382700.0,-0.9428497143089772,
2025-02-13,355.94000244140625,358.69000244140625,342.8500061035156,345.0,89441500.0,-0.2184388842433691,
2025-02-14,355.8399963378906,362.0,347.5,360.6199951171875,68277300.0,-0.1534729786217212,
2025-02-18,354.1099853515625,359.1000061035156,350.0199890136719,355.010009765625,51631700.0,0.6835796665400267,
2025-02-19,360.55999755859375,367.3399963378906,353.6700134277344,354.0,67094400.0,0.267599580809474,
2025-02-20,354.3999938964844,362.2999877929688,348.0,361.510009765625,45965400.0,-0.6163350312660137,
2025-02-21,337.79998779296875,354.9800109863281,334.4200134277344,353.44000244140625,74058600.0,-0.3371060782422622,
2025-02-24,330.5299987792969,342.3999938964844,324.70001220703125,338.1400146484375,76052300.0,-0.3604470832894246,
2025-02-25,302.79998779296875,328.8900146484375,297.25,327.0199890136719,134228800.0,-0.3449553338189919,
2025-02-26,290.79998779296875,309.0,288.0400085449219,303.7099914550781,100118300.0,-0.0637504436696569,
2025-02-27,281.95001220703125,297.2300109863281,280.8800048828125,291.1600036621094,101748200.0,-0.4929883098229766,
2025-02-28,292.9800109863281,293.8800048828125,273.6000061035156,279.5,115697000.0,0.1639395530025164,
2025-03-03,284.6499938964844,303.94000244140625,277.29998779296875,300.3399963378906,115551400.0,-0.882213533235093,
2025-03-04,272.0400085449219,284.3500061035156,261.8399963378906,270.92999267578125,126706600.0,-0.0811810372397303,
2025-03-05,279.1000061035156,279.54998779296875,267.7099914550781,272.9200134277344,94042900.0,0.3371312068775296,
2025-03-06,263.45001220703125,272.6499938964844,260.0199890136719,272.0599975585937,98451600.0,-0.5919557188947996,
2025-03-07,262.6700134277344,266.25,250.72999572753903,259.32000732421875,102369600.0,-0.8980510644614697,
2025-03-10,222.1499938964844,253.3699951171875,220.0,252.5399932861328,189076900.0,0.081984178473552,
2025-03-11,230.5800018310547,237.0599975585937,217.0200042724609,225.3099975585937,174896400.0,-0.370630236963431,
2025-03-12,248.08999633789065,251.83999633789065,241.1000061035156,247.22000122070312,142215700.0,0.6605711113661528,
2025-03-13,240.67999267578125,248.2899932861328,232.6000061035156,248.1300048828125,114813500.0,-0.596601479065915,
2025-03-14,249.97999572753903,251.5800018310547,240.72999572753903,247.3099975585937,100242300.0,0.5880136856188377,
2025-03-17,238.009994506836,245.3999938964844,232.8000030517578,245.0599975585937,111900600.0,0.5754036301126083,
2025-03-18,225.3099975585937,230.1000061035156,222.27999877929688,228.1600036621093,111477600.0,0.5366827063262463,
2025-03-19,235.8600006103516,241.4100036621093,229.1999969482422,231.6100006103516,111993800.0,0.1672014299159248,
2025-03-20,236.259994506836,238.0,230.0500030517578,233.3500061035156,99028300.0,0.3563516105835636,
2025-03-21,248.7100067138672,249.5200042724609,234.5500030517578,234.9900054931641,132728700.0,-0.3479315837224324,
2025-03-24,278.3900146484375,278.6400146484375,256.3299865722656,258.0799865722656,169079900.0,0.34295254945755,
2025-03-25,288.1400146484375,288.20001220703125,271.2799987792969,283.6000061035156,150361500.0,0.0563228124131759,
2025-03-26,272.0599975585937,284.8999938964844,266.510009765625,282.6600036621094,153629800.0,-0.6231698698053757,
2025-03-27,273.1300048828125,291.8500061035156,271.82000732421875,272.4800109863281,162572100.0,-0.5949880521123608,
2025-03-28,263.54998779296875,276.1000061035156,260.57000732421875,275.5799865722656,123809400.0,-0.4946591096619765,
2025-03-31,259.1600036621094,260.5599975585937,243.3600006103516,249.3099975585937,134008900.0,-0.0662477401395638,
2025-04-01,268.4599914550781,277.45001220703125,259.25,263.79998779296875,146486900.0,-0.9513238516325752,
2025-04-02,282.760009765625,284.989990234375,251.2700042724609,254.6000061035156,212787800.0,0.2425696446249882,
2025-04-03,267.2799987792969,276.29998779296875,261.510009765625,265.2900085449219,136174300.0,0.2842003535479307,
2025-04-04,239.42999267578125,261.0,236.0,255.3800048828125,181229400.0,-0.052171129733324,
2025-04-07,233.2899932861328,252.0,214.25,223.77999877929688,183453800.0,-0.1628722654034694,
2025-04-08,221.8600006103516,250.44000244140625,217.8000030517578,245.0,171603500.0,0.0992132499814033,
2025-04-09,272.20001220703125,274.69000244140625,223.8800048828125,224.69000244140625,219433400.0,0.7241634723419944,
2025-04-10,252.3999938964844,262.489990234375,239.3300018310547,260.0,181722600.0,0.3975954769800107,
2025-04-11,252.3099975585937,257.739990234375,241.3600006103516,251.83999633789065,128948100.0,0.3218146078288555,
2025-04-14,252.3500061035156,261.79998779296875,245.92999267578125,258.3599853515625,100135200.0,0.4612136191378037,
2025-04-15,254.1100006103516,258.75,247.5399932861328,249.9100036621093,79594300.0,0.6254268720125159,
2025-04-16,241.5500030517578,251.97000122070312,233.88999938964844,247.6100006103516,112378700.0,-0.5606272158523401,
2025-04-17,241.3699951171875,244.33999633789065,237.67999267578125,243.47000122070312,83404800.0,0.1184416692703962,
2025-04-21,227.5,232.2100067138672,222.7899932861328,230.259994506836,97768000.0,-0.4669131270299355,
2025-04-22,237.97000122070312,242.7899932861328,229.8500061035156,230.9600067138672,120858500.0,-0.1790960648407538,
2025-04-23,250.7400054931641,259.45001220703125,244.42999267578125,254.8600006103516,150381900.0,0.7452378726253907,
2025-04-24,259.510009765625,259.5400085449219,249.1999969482422,250.5,94464200.0,0.5773996009180943,
2025-04-25,284.95001220703125,286.8500061035156,259.6300048828125,261.69000244140625,167560700.0,0.8468820955604315,
2025-04-28,285.8800048828125,294.8599853515625,272.4200134277344,288.9800109863281,151731800.0,0.3017027095581094,
2025-04-29,292.0299987792969,293.32000732421875,279.4700012207031,285.5,108906600.0,0.539827440554897,
2025-04-30,282.1600036621094,284.45001220703125,270.7799987792969,279.8999938964844,128961100.0,0.0057599147160847,
2025-05-01,280.5199890136719,290.8699951171875,279.8099975585937,280.010009765625,99659000.0,0.3385445705304543,
2025-05-02,287.2099914550781,294.7799987792969,279.8099975585937,284.8999938964844,114454700.0,0.2787617547437548,
2025-05-05,280.260009765625,284.8500061035156,274.3999938964844,284.57000732421875,94618900.0,-0.2201086776331067,
2025-05-06,275.3500061035156,277.7300109863281,271.3500061035156,273.1099853515625,76715800.0,0.0976044417669375,
2025-05-07,276.2200012207031,277.9200134277344,271.0,276.8800048828125,71592600.0,0.1115808372075359,
2025-05-08,284.82000732421875,289.79998779296875,279.4100036621094,279.6300048828125,97539400.0,0.0309561230242252,
2025-05-09,298.260009765625,307.0400085449219,290.0,290.2099914550781,132387800.0,-0.282067051778237,
2025-05-12,318.3800048828125,322.2099914550781,311.5,321.989990234375,112826700.0,0.6362431732316812,
2025-05-13,334.07000732421875,337.5899963378906,316.79998779296875,320.0,136992600.0,-0.2401769508918126,
2025-05-14,347.67999267578125,350.0,337.0,342.5,136997300.0,0.4123192206025123,
2025-05-15,342.82000732421875,346.1400146484375,334.7200012207031,340.3399963378906,97882600.0,0.0270464535181721,
2025-05-16,349.9800109863281,351.6199951171875,342.3299865722656,346.239990234375,95895700.0,0.1943253679201007,
2025-05-19,342.0899963378906,343.0,333.3699951171875,336.29998779296875,88869900.0,-0.4743994148448109,
2025-05-20,343.82000732421875,354.989990234375,341.6300048828125,347.8699951171875,131715500.0,0.2943968623876571,
2025-05-21,334.6199951171875,347.3500061035156,332.20001220703125,344.42999267578125,102354800.0,0.2014386566976706,
2025-05-22,341.0400085449219,347.2699890136719,331.3900146484375,331.8999938964844,97113400.0,0.0531480299929777,
2025-05-23,339.3399963378906,343.17999267578125,333.2099914550781,337.9200134277344,84654800.0,0.6124435417974988,
2025-05-27,362.8900146484375,363.7900085449219,347.32000732421875,347.3500061035156,120146400.0,0.0150295173128445,
2025-05-28,356.8999938964844,365.0,355.9100036621094,364.8399963378906,91404300.0,-0.1179404947906732,
2025-05-29,358.42999267578125,367.7099914550781,356.0,365.2900085449219,88087800.0,0.3279149395724137,
2025-05-30,346.4599914550781,363.6799926757813,345.2900085449219,355.5199890136719,123474900.0,-0.1987299975007772,
2025-06-02,342.69000244140625,348.0199890136719,333.3299865722656,343.5,81873800.0,-0.2740435907617211,
2025-06-03,344.2699890136719,355.3999938964844,343.0400085449219,346.6000061035156,99324500.0,0.3375494262824456,
2025-06-04,332.04998779296875,345.6000061035156,327.3299865722656,345.1000061035156,98912100.0,0.2985337749123573,
2025-06-05,284.70001220703125,324.54998779296875,273.2099914550781,322.489990234375,287499800.0,-0.1484941123053431,
2025-06-06,295.1400146484375,305.5,291.1400146484375,298.8299865722656,164747700.0,0.0680365413427352,
2025-06-09,308.5799865722656,309.8299865722656,281.8500061035156,285.9599914550781,140908900.0,0.0076080650712052,
2025-06-10,326.0899963378906,327.8299865722656,310.6700134277344,314.94000244140625,151256500.0,-0.0699632757653792,
2025-06-11,326.42999267578125,335.5,322.5,334.3999938964844,122611400.0,0.2289655574907859,
2025-06-12,319.1099853515625,332.5599975585937,316.8599853515625,323.0799865722656,105127500.0,-0.1616115185121695,
2025-06-13,325.3099975585937,332.989990234375,313.29998779296875,313.9700012207031,128964300.0,-0.4640517262741923,
2025-06-16,329.1300048828125,332.04998779296875,326.4100036621094,331.2900085449219,83925900.0,0.5748585714027286,
2025-06-17,316.3500061035156,327.260009765625,314.739990234375,326.0899963378906,88282700.0,0.287149967936178,
2025-06-18,322.04998779296875,329.32000732421875,315.45001220703125,317.3099975585937,95137700.0,0.0407236690322558,
2025-06-20,322.1600036621094,332.3599853515625,317.7799987792969,327.95001220703125,108688000.0,-0.5630962923169136,
2025-06-23,348.67999267578125,357.5400085449219,327.4800109863281,327.5400085449219,190716800.0,0.4781404199699561,
2025-06-24,340.4700012207031,356.260009765625,340.44000244140625,356.1700134277344,114736200.0,0.4327460235605637,
2025-06-25,327.54998779296875,343.0,320.3999938964844,342.70001220703125,119845100.0,-0.5370525404190024,
2025-06-26,325.7799987792969,331.04998779296875,323.6099853515625,324.6099853515625,80440900.0,0.0841061985120177,
2025-06-27,323.6300048828125,329.3399963378906,317.5,324.510009765625,89067000.0,0.0282074213027954,
2025-06-30,317.6600036621094,325.5799865722656,316.6000061035156,319.8999938964844,76695100.0,0.0608117204780379,
2025-07-01,300.7099914550781,305.8900146484375,293.2099914550781,298.4599914550781,145085700.0,-0.3405203142513831,
2025-07-02,315.6499938964844,316.8299865722656,303.82000732421875,312.6300048828125,119483700.0,-0.1003241998453935,
2025-07-03,315.3500061035156,318.45001220703125,312.760009765625,317.989990234375,58042300.0,0.3437294770653049,
2025-07-07,293.94000244140625,296.1499938964844,288.7699890136719,291.3699951171875,131177900.0,0.4028593779851993,
2025-07-08,297.8099975585937,304.04998779296875,294.3500061035156,297.0,103246700.0,0.3056362286830942,
2025-07-09,295.8800048828125,300.1499938964844,293.54998779296875,297.54998779296875,75586800.0,0.3106736317276954,
2025-07-10,309.8699951171875,310.4800109863281,300.0,300.04998779296875,104365300.0,0.3461313775430123,
2025-07-11,313.510009765625,314.0899963378906,305.6499938964844,307.8900146484375,79236400.0,0.0535532652089993,
2025-07-14,316.8999938964844,322.6000061035156,312.6700134277344,317.7300109863281,78043400.0,-0.0419051796197891,
2025-07-15,310.7799987792969,321.20001220703125,310.5,319.67999267578125,77556300.0,-0.0133708373953898,
2025-07-16,321.6700134277344,323.5,312.6199951171875,312.79998779296875,97284800.0,-0.2659253558764855,
2025-07-17,319.4100036621094,324.3399963378906,317.0599975585937,323.1499938964844,73922900.0,0.4052605343361695,
2025-07-18,329.6499938964844,330.8999938964844,321.4200134277344,321.6600036621094,94255000.0,-0.4881898888076345,
2025-07-21,328.489990234375,338.0,326.8800048828125,334.3999938964844,75768800.0,-0.0818928238004446,
2025-07-22,332.1099853515625,335.4100036621094,321.54998779296875,329.739990234375,77370400.0,0.1755710579454898,
2025-07-23,332.5599975585937,336.20001220703125,328.6700134277344,330.8999938964844,92553800.0,0.0048935677235325,
2025-07-24,305.29998779296875,310.1499938964844,300.4100036621094,310.0,156966000.0,0.4023143121351798,
2025-07-25,316.0599975585937,323.6300048828125,308.010009765625,308.739990234375,148227000.0,-0.001244849525392,
2025-07-28,325.5899963378906,330.489990234375,315.69000244140625,318.45001220703125,112673800.0,0.3188476239641507,
2025-07-29,321.20001220703125,326.25,318.25,325.54998779296875,87358900.0,0.065970762943228,
2025-07-30,319.0400085449219,324.45001220703125,311.6199951171875,322.17999267578125,83931900.0,-0.5675992108881474,
2025-07-31,308.2699890136719,321.3699951171875,306.1000061035156,319.6099853515625,85270900.0,0.5227810566624006,
2025-08-01,302.6300048828125,309.3099975585937,297.82000732421875,306.2099914550781,89121400.0,-0.4604891547933221,
2025-08-04,309.260009765625,312.1199951171875,303.0,309.0799865722656,78683900.0,0.1965450970456004,
2025-08-05,308.7200012207031,312.45001220703125,305.5,308.95001220703125,57961300.0,-0.6340231948221723,
2025-08-06,319.9100036621094,320.4700012207031,306.92999267578125,307.8900146484375,78523600.0,0.4268883075565099,
2025-08-07,322.2699890136719,322.3999938964844,316.1600036621094,319.7900085449219,66658700.0,-0.2623812546953559,
2025-08-08,329.6499938964844,335.1499938964844,320.9800109863281,321.42999267578125,91200300.0,0.6967379928876957,
2025-08-11,339.0299987792969,346.6400146484375,334.1499938964844,335.0,105320200.0,-0.0045627088596423,
2025-08-12,340.8399963378906,345.260009765625,332.94000244140625,345.0,80522100.0,0.3900951022903124,
2025-08-13,339.3800048828125,348.9800109863281,338.20001220703125,341.5,67838900.0,0.6241478367398182,
2025-08-14,335.5799865722656,340.4700012207031,330.3999938964844,335.760009765625,75000700.0,0.3035731619844834,
2025-08-15,330.5599975585937,339.29998779296875,327.0199890136719,337.6600036621094,74319800.0,-0.6186950492362181,
2025-08-18,335.1600036621094,336.2699890136719,329.5899963378906,329.6199951171875,56956600.0,-0.0162825348476568,
2025-08-19,329.3099975585937,340.54998779296875,327.8500061035156,335.7900085449219,75956000.0,0.1081165466457605,
2025-08-20,323.8999938964844,331.3699951171875,314.6000061035156,329.2200012207031,77481800.0,-0.6274598599411547,
2025-08-21,320.1099853515625,324.8999938964844,318.67999267578125,322.0799865722656,55744400.0,-0.6866520863647262,
2025-08-22,340.010009765625,340.25,319.69000244140625,321.6600036621094,94016300.0,0.2779401174436013,
2025-08-25,346.6000061035156,349.5299987792969,335.0299987792969,338.8999938964844,86670000.0,-0.6196198482066393,
2025-08-26,351.6700134277344,351.8999938964844,343.7200012207031,344.92999267578125,76651600.0,0.1050879793862501,
2025-08-27,349.6000061035156,355.3900146484375,349.1600036621094,351.94000244140625,65519000.0,0.089572999626398,
2025-08-28,345.9800109863281,353.54998779296875,340.260009765625,350.9100036621094,67903200.0,-0.2338893357664346,
2025-08-29,333.8699951171875,348.75,331.70001220703125,347.2300109863281,81145700.0,-0.9532761260246236,
2025-09-02,329.3599853515625,333.3299865722656,325.6000061035156,328.2300109863281,58392000.0,-0.9636747889841596,
2025-09-03,334.0899963378906,343.3299865722656,328.510009765625,335.20001220703125,88733300.0,0.2824586027612288,
2025-09-04,338.5299987792969,338.8900146484375,331.4800109863281,336.1499938964844,60711000.0,0.4936080562571684,
2025-09-05,350.8399963378906,355.8699951171875,344.67999267578125,348.0,108989800.0,0.4785286548237006,
2025-09-08,346.3999938964844,358.44000244140625,344.8399963378906,354.6400146484375,75208300.0,0.5434095667054256,
2025-09-09,346.9700012207031,350.7699890136719,343.82000732421875,348.44000244140625,53816000.0,0.1982063592101136,
2025-09-10,347.7900085449219,356.3299865722656,346.07000732421875,350.54998779296875,72121700.0,-0.4133971063420176,
2025-09-11,368.80999755859375,368.989990234375,347.6000061035156,350.1700134277344,103756000.0,0.0943335487196842,
2025-09-12,395.9400024414063,396.6900024414063,370.239990234375,370.9400024414063,168156400.0,-0.5366428716418644,
2025-09-15,410.0400085449219,425.7000122070313,402.4299926757813,423.1300048828125,163823700.0,-0.1154726315289735,
2025-09-16,421.6199951171875,423.25,411.4299926757813,414.5,104285700.0,0.3951374186823765,
2025-09-17,425.8599853515625,428.30999755859375,409.6700134277344,415.75,106133500.0,0.2933614595482747,
2025-09-18,416.8500061035156,432.2200012207031,416.55999755859375,428.8699951171875,90454500.0,0.6844804802288612,
2025-09-19,426.07000732421875,429.4700012207031,421.7200012207031,421.82000732421875,92847900.0,0.7888854201883078,
